from_id	to_id	weight
U100	U4871	1
U10006	U20120	2
U1001	U15611	1
U1001	U3189	1
U10010	U13311	1
U10010	U31838	2
U10021	U23218	1
U10042	U16770	1
U10044	U10378	2
U10044	U12113	1
U10046	U18050	1
U10053	U11377	1
U10054	U40166	1
U1006	U17341	1
U1006	U30073	1
U1006	U5628	1
U10062	U13551	1
U10065	U11140	1
U10066	U15118	1
U10070	U17372	1
U10070	U18343	1
U10070	U19937	1
U10070	U29266	2
U10070	U38822	2
U10070	U40379	2
U10071	U15670	1
U10071	U17451	1
U10071	U17735	1
U10079	U15643	1
U10079	U20095	2
U1008	U3214	1
U1008	U40267	2
U10080	U26994	1
U10083	U18884	1
U10084	U27568	1
U10086	U15611	2
U10097	U13642	2
U10098	U20714	1
U1010	U38504	1
U10105	U13854	1
U10105	U16321	1
U10105	U21204	1
U10105	U21292	1
U10105	U25713	1
U10105	U26959	1
U10106	U21957	1
U10109	U26907	2
U1011	U2478	1
U10113	U11648	1
U10113	U13311	1
U10113	U18893	1
U10113	U25020	1
U10113	U25484	1
U10113	U39824	1
U10115	U31346	2
U10115	U32560	1
U10115	U41412	1
U10116	U15672	2
U10124	U26234	1
U10125	U37798	1
U10131	U24411	1
U10136	U17107	1
U10136	U30220	1
U10140	U23109	1
U10140	U23189	2
U10140	U28024	2
U10140	U31068	1
U10140	U32398	1
U10144	U12326	1
U10144	U25205	1
U10146	U28322	1
U10149	U18114	1
U10154	U34732	1
U10155	U19498	1
U10155	U24974	1
U10155	U29052	1
U10161	U19513	2
U10161	U27478	1
U10173	U12809	1
U10174	U13081	2
U10178	U22011	2
U10179	U10199	1
U10184	U10198	1
U10188	U12790	1
U10191	U21222	1
U10191	U27501	1
U10197	U29880	1
U10197	U41412	1
U10197	U41414	1
U10197	U51565	1
U10198	U14553	1
U10199	U12025	1
U10199	U13103	1
U10199	U15144	1
U102	U515	1
U1021	U7685	1
U10212	U12467	2
U10218	U21784	2
U10218	U51491	1
U10218	U51492	1
U10219	U11148	1
U10219	U14667	1
U10219	U26902	2
U10221	U20360	1
U10228	U37094	1
U1023	U11871	1
U10233	U10240	1
U10239	U11939	1
U10239	U14693	1
U10239	U27825	1
U10242	U10245	1
U10242	U15323	1
U10242	U20028	1
U10246	U32464	1
U1025	U12242	1
U1025	U7582	1
U10258	U30757	1
U10264	U11273	1
U10264	U16528	1
U10264	U19774	1
U10267	U18494	1
U10267	U22389	1
U10268	U16163	1
U1027	U2952	1
U10275	U18573	1
U10279	U14845	1
U10289	U20515	1
U10289	U22404	1
U10289	U22576	1
U10289	U35577	1
U10293	U29439	1
U10294	U21158	1
U10295	U23940	1
U10301	U21364	1
U10329	U11808	1
U10329	U19519	1
U1033	U44148	2
U10330	U31093	1
U10331	U23128	1
