from_id	to_id	weight
U1	U16	1
U1	U22	1
U10010	U11654	1
U10010	U20082	2
U10010	U21598	1
U10010	U39914	2
U10023	U27377	1
U10023	U27378	2
U10027	U13936	1
U1003	U1237	1
U1003	U2055	1
U10032	U11950	2
U10032	U15896	2
U10033	U16038	2
U10033	U32213	1
U10042	U16768	1
U1005	U21212	1
U10050	U20407	1
U10053	U10074	1
U10053	U26521	1
U10062	U12941	1
U10063	U11560	1
U10064	U10082	1
U10065	U13870	1
U10066	U20297	1
U10068	U20297	1
U10069	U27796	1
U10076	U16969	1
U10083	U20297	2
U10084	U11136	1
U10084	U18465	1
U10084	U27414	2
U10084	U31809	1
U10086	U26083	1
U10086	U30073	2
U10095	U10114	1
U10095	U10124	1
U10098	U10116	1
U10098	U12009	1
U10109	U11740	1
U10109	U18373	1
U10109	U20213	1
U10116	U13978	1
U10116	U54893	2
U10117	U16745	1
U10117	U25488	1
U10117	U26138	1
U10117	U27188	1
U10117	U27479	1
U10124	U11124	2
U10124	U21598	2
U10127	U10212	2
U10127	U20297	1
U10127	U24491	1
U1013	U2467	1
U10130	U19782	1
U10132	U36648	1
U10136	U11810	1
U10137	U14791	1
U10140	U11813	1
U10140	U20740	1
U10142	U16158	1
U10144	U16576	1
U10145	U45099	1
U10147	U25359	1
U10147	U27833	2
U10147	U30424	2
U10148	U16174	1
U1015	U6346	1
U10152	U27345	1
U10152	U31269	1
U10153	U11723	1
U10153	U14207	1
U10153	U22378	1
U10153	U54200	1
U10156	U12989	2
U10156	U13024	2
U10156	U17910	1
U10156	U18867	2
U10156	U19348	1
U10161	U20740	1
U10161	U24970	1
U10176	U14608	1
U10179	U10188	2
U1018	U11288	1
U10181	U12743	2
U10181	U21122	1
U10184	U12775	1
U10188	U12775	2
U10188	U23247	2
U10188	U24235	1
U1019	U16752	1
U10191	U38817	1
U10192	U22982	1
U10192	U25458	1
U10192	U28070	1
U10192	U30726	1
U10192	U34535	1
U10197	U11636	1
U10197	U12545	1
U10197	U20061	2
U10197	U21252	1
U10197	U21598	1
U10197	U21646	1
U10197	U27306	1
U10197	U27339	1
U10197	U29383	1
U10197	U30527	2
U10208	U17904	2
U1021	U1853	1
U10212	U12576	1
U10212	U12617	2
U10212	U15664	1
U10212	U18404	1
U10212	U20309	1
U10212	U26652	1
U10219	U16283	2
U10219	U21598	2
U10219	U22165	2
U10220	U22952	1
U10220	U39149	1
U10221	U20010	1
U10221	U20310	1
U10221	U36695	1
U10222	U38217	1
U10228	U10337	1
U10232	U13798	1
U10232	U26059	2
U10232	U33145	1
U10239	U19160	1
U10239	U21249	2
U10239	U27376	2
U10239	U30858	1
U10239	U36695	1
U1024	U13732	1
U1025	U26803	1
U1025	U35897	1
U10256	U30804	1
U10260	U10261	1
U10261	U13593	1
U10261	U14899	1
U10261	U14903	1
U10262	U14974	1
U10264	U11814	1
U10264	U13007	1
U10264	U13188	2
U10264	U19485	1
U10264	U19488	1
U10264	U19572	1
U10264	U19773	1
U10264	U37770	1
U10265	U10926	1
U10268	U10822	1
U10268	U12248	1
U10268	U12659	1
U10268	U14692	1
U10268	U15375	1
U10268	U19122	1
U10268	U20877	1
U10268	U22377	2
U10268	U30126	1
U1027	U21529	1
U1028	U2732	1
U10284	U28403	1
U10293	U29434	1
U10294	U10600	2
U10295	U13619	2
U103	U16940	1
U1031	U1758	1
U10313	U27594	1
U1032	U2465	1
U1032	U9362	1
U10329	U27800	1
U1033	U11067	1
U1033	U1266	1
U10330	U11811	1
U10330	U16540	1
U10330	U28862	1
U10331	U25244	1
U10333	U13014	1
U10333	U13593	1
U10333	U15335	1
U10333	U25244	1
U10333	U26857	1
U10333	U34731	1
U10334	U24725	2
U10335	U14275	1
U10335	U26136	1
U10335	U27188	1
U10336	U23841	1
U10338	U13462	2
U10338	U14659	1
U10338	U16576	2
U1034	U20095	1
U1034	U8850	1
U10340	U22279	1
U10340	U24970	1
U10340	U25244	1
U10340	U25281	2
U10340	U25465	2
U10340	U34714	2
U10351	U10758	1
U10351	U12755	2
U10351	U13852	2
U10351	U14187	1
U10351	U15064	1
U10351	U15074	2
U10351	U19428	2
U10354	U11990	2
U10354	U12176	2
U10356	U10887	2
U10356	U35249	1
U10366	U12773	1
U10366	U37419	2
U10373	U11094	2
U10373	U44797	1
U10374	U10745	1
U10374	U10747	2
U10374	U12704	1
U10374	U13860	1
U10374	U14708	1
U10374	U18906	1
U10374	U22535	1
U10374	U24912	1
U10374	U26626	1
U1038	U4334	1
U10382	U10385	1
U10382	U14786	1
U10385	U19371	1
U10389	U10396	1
U10389	U21677	1
U10392	U10396	1
U10392	U17202	1
U10392	U33910	2
U10396	U15194	2
U10396	U21097	1
U10396	U23806	2
U10396	U29603	1
U10396	U31878	2
U10396	U33909	1
U10396	U33910	2
U104	U17137	1
U10402	U10405	1
U10407	U34232	1
U10408	U17730	1
U10409	U21263	1
U10409	U27007	2
U10412	U20925	1
U1043	U4250	1
U10434	U15992	1
U10434	U19330	1
U10439	U10446	2
U10446	U18038	1
U10446	U22583	2
U10447	U14442	1
U1045	U10682	1
U1046	U10891	1
U1046	U11795	1
U1046	U26289	1
U10469	U24911	1
U1047	U10682	2
U10478	U14232	1
U10478	U15280	1
U10479	U24913	1
U10491	U10507	1
U10491	U23645	1
U10493	U15502	2
U10497	U10507	2
U10497	U13757	2
U10507	U11382	1
U10507	U22167	1
U10507	U25892	2
U10507	U29366	2
U10519	U16278	1
U10519	U18036	1
U10520	U41886	1
U10522	U10524	1
U10522	U10525	1
U10524	U10525	2
U10524	U13182	1
U10524	U20150	2
U10524	U30598	1
U10524	U53944	1
U10525	U36370	1
U10540	U13637	2
U10540	U28524	2
U10542	U12496	1
U1055	U2882	1
U10565	U17435	1
U10565	U31416	1
U10600	U24220	2
