from_id	to_id	weight
U1	U17	1
U1	U18	1
U10001	U12601	1
U10001	U22266	2
U10010	U22266	1
U10017	U21519	2
U10021	U17498	2
U10023	U12954	1
U10024	U11845	1
U1003	U1645	1
U10032	U15498	2
U10033	U11948	1
U10033	U21263	1
U10033	U26830	2
U10033	U39095	1
U10044	U15206	1
U10044	U17357	1
U10046	U45569	2
U10050	U12582	1
U10050	U15111	1
U10050	U16549	1
U10050	U20415	1
U10062	U14015	1
U10065	U17592	1
U10070	U16554	2
U10070	U27330	1
U10070	U28207	2
U10070	U29718	2
U10070	U31593	1
U10076	U30059	1
U10076	U31634	1
U10080	U18884	2
U10080	U29412	1
U10084	U12584	1
U10095	U10116	1
U10097	U21974	1
U10101	U10125	1
U10101	U17551	1
U10103	U11876	1
U10103	U13867	1
U10105	U15797	1
U10107	U14703	1
U10109	U10115	2
U10109	U20210	1
U10115	U20215	1
U10116	U11751	1
U10117	U10937	1
U10117	U11644	1
U10117	U14690	1
U10117	U21809	1
U10124	U17560	1
U10124	U24206	1
U10124	U24495	2
U10124	U44342	2
U10125	U25127	1
U10126	U25960	1
U10130	U15347	2
U10133	U25804	1
U10137	U11544	1
U10147	U37255	1
U10148	U16173	1
U10148	U23773	2
U10148	U41243	1
U1015	U6352	1
U10153	U22372	1
U10153	U27661	1
U10153	U36394	1
U10159	U12988	1
U10160	U12262	1
U10160	U15422	1
U10160	U20885	2
U10160	U24471	1
U10160	U35324	1
U10160	U43839	1
U10161	U25221	1
U10173	U12811	1
U10178	U14609	1
U10179	U12099	2
U10180	U10193	2
U10182	U10193	2
U10187	U10197	1
U1019	U16749	2
U1019	U9926	1
U10191	U26367	2
U10192	U11388	2
U10192	U22544	1
U10192	U26666	1
U10192	U28068	1
U10192	U33713	1
U10193	U13122	1
U10193	U13903	1
U10195	U10197	1
U10197	U13854	1
U10197	U24949	1
U10197	U24952	1
U10197	U32066	2
U1020	U1266	1
U10212	U25132	2
U10212	U39837	2
U10212	U42023	2
U10216	U15170	1
U10219	U11389	1
U10219	U12267	1
U10219	U20958	1
U10219	U21254	2
U10219	U26332	1
U10219	U31840	2
U10219	U34480	1
U10219	U37145	1
U10219	U39149	1
U1022	U43339	1
U10220	U38854	1
U10221	U27153	1
U10222	U27981	1
U10228	U13170	1
U10228	U29948	1
U10230	U10747	1
U10230	U11720	1
U10230	U27339	1
U10233	U10239	2
U10233	U10246	2
U10233	U11720	1
U10234	U14144	1
U10234	U22534	2
U10239	U11720	1
U10239	U14137	1
U10239	U14451	2
U10239	U20067	1
U10239	U20294	2
U10239	U24508	1
U10239	U25086	1
U10245	U17544	1
U10246	U11719	1
U10246	U11720	2
U10258	U12068	1
U10260	U18856	2
U10263	U29192	1
U10264	U13425	1
U10264	U19122	1
U10264	U22914	1
U10264	U25224	2
U10264	U26087	1
U10268	U22669	1
U10268	U24436	1
U10268	U25580	1
U1027	U16285	1
U1027	U8095	1
U10282	U10283	2
U10282	U21838	1
U10282	U21841	1
U10284	U22551	1
U10295	U15999	1
U103	U12582	1
U103	U4991	1
U10312	U10313	1
U10312	U17112	1
U10313	U17776	1
U1032	U12336	1
U1033	U4283	1
U10331	U15570	1
U10331	U22321	2
U10332	U34028	1
U10333	U10899	1
U10333	U25198	1
U10337	U22739	1
U10338	U12328	1
U10338	U19418	1
U10338	U25361	2
U10340	U15402	1
U10341	U44468	1
U1035	U1039	1
U10356	U14075	1
U10356	U20835	2
U10360	U11739	1
