from_id	to_id	weight
U1	U24	2
U10000	U11692	1
U10001	U11692	1
U10002	U11206	1
U10005	U16344	1
U10006	U17174	2
U10006	U23035	1
U10006	U30714	1
U10006	U42456	1
U10006	U56138	1
U10008	U44073	1
U10010	U21458	1
U10010	U27041	1
U10010	U39149	2
U10010	U40173	2
U10011	U22266	1
U10012	U14837	1
U10013	U12822	1
U10014	U10275	2
U10014	U14559	1
U10016	U12094	2
U10020	U10028	1
U10020	U10039	1
U10020	U19114	1
U10020	U21499	1
U10021	U11308	1
U10021	U20447	1
U10021	U23213	1
U10023	U21358	2
U10025	U10039	1
U10025	U21696	1
U10026	U13403	1
U10026	U17962	2
U10026	U21401	1
U10026	U33485	1
U10026	U33490	1
U10026	U33491	1
U10027	U10030	1
U10027	U10039	1
U10027	U10866	2
U10027	U20349	1
U10028	U10039	1
U10028	U11655	2
U10028	U11940	1
U10028	U27069	1
U10029	U10866	2
U10031	U10039	1
U10031	U31095	1
U10032	U10037	2
U10032	U10038	2
U10032	U10039	1
U10032	U27069	2
U10032	U33534	1
U10033	U11095	2
U10033	U11642	1
U10033	U11861	2
U10033	U11949	1
U10033	U11966	2
U10033	U13944	1
U10033	U16300	1
U10033	U16789	1
U10033	U20353	2
U10033	U21503	1
U10033	U22496	1
U10033	U22952	1
U10033	U26836	1
U10033	U27069	2
U10033	U28061	1
U10033	U39093	1
U10033	U39103	2
U10033	U42032	1
U10035	U16497	1
U10037	U18547	1
U10037	U20272	1
U10037	U46820	1
U10038	U10039	2
U10038	U20362	2
U10038	U33377	2
U10038	U33534	1
U10039	U11230	1
U10039	U11916	2
U10039	U16969	1
U10039	U19114	1
U10039	U21177	1
U10039	U21499	1
U10039	U21502	2
U10039	U29248	2
U1004	U16259	1
U1004	U37180	2
U1004	U37181	1
U10040	U10041	1
U10040	U11353	1
U10040	U24077	2
U10040	U31344	1
U10040	U38049	2
U10040	U38473	2
U10041	U38476	2
U10041	U46277	2
U10041	U47080	2
U10043	U14485	1
U10044	U17803	1
U10044	U20645	2
U10045	U49712	1
U10045	U49924	1
U10046	U17413	1
U10047	U19993	1
U10048	U26050	2
U1005	U13842	1
U10050	U20417	2
U10053	U28531	2
U10054	U30781	1
U10054	U40498	1
U10058	U16238	1
U10058	U26492	2
