from_id	to_id	weight
U10436	U231	1
U10436	U5205	1
U10445	U544	2
U10759	U4250	1
U10759	U498	1
U11639	U11648	2
U11639	U11650	3
U11639	U11653	1
U11639	U11696	1
U11639	U126	5
U11721	U30	1
U11721	U527	1
U11721	U645	1
U11721	U68216	1
U12512	U3941	1
U12512	U786	1
U12512	U889	1
U1300	U558	1
U1336	U1010	2
U1336	U1069	2
U1336	U28196	2
U1336	U558	3
U1336	U825	2
U1371	U786	1
U1393	U392	1
U1393	U450	1
U1393	U490	1
U1393	U498	1
U1393	U527	1
U1411	U1223	1
U1411	U17140	1
U1411	U1891	1
U1411	U544	1
U1411	U550	1
U1411	U723	1
U142	U1541	1
U142	U28792	1
U142	U786	1
U142	U889	1
U15005	U29344	1
U1541	U39711	1
U1552	U3011	1
U1552	U342	1
U1552	U437	1
U1552	U5467	1
U1552	U7745	1
U15749	U5299	1
U15749	U928	1
U17265	U3722	1
U17265	U5197	1
U17265	U786	1
U17768	U1566	1
U2024	U425	1
U2024	U489	2
U2073	U544	1
U20827	U20687	1
U20827	U20771	1
U20827	U20827	1
U20827	U20875	1
U20827	U22949	1
U20827	U23056	1
U20827	U23057	1
U20827	U23058	1
U20827	U23068	1
U20827	U23462	1
U20827	U23464	1
U20827	U23469	1
U20827	U23471	1
U20827	U23472	1
U20827	U23473	1
U20827	U23477	1
U20827	U26327	1
U20827	U26559	1
U20827	U26560	1
U20827	U544	1
U20901	U21158	1
U20901	U21161	1
U20901	U21162	1
U20901	U21163	1
U20901	U21164	1
U20975	U26780	1
U20975	U26781	1
U20975	U26782	1
U20975	U26783	1
U20975	U26784	1
U20975	U26785	1
U20975	U26786	1
U20975	U26787	1
U20975	U544	1
U2100	U17265	1
U2100	U3885	1
U2100	U641	1
U2100	U786	7
U21038	U20742	3
U21038	U20767	3
U21038	U20778	3
U21038	U20822	3
U21038	U20823	3
U21038	U20828	3
U21038	U20848	3
U21038	U20851	3
U21038	U20901	3
U21038	U20946	3
U21038	U21038	3
U21038	U21039	3
U21038	U21040	3
U21038	U21041	3
U21038	U21042	3
U21038	U21043	3
U21038	U21044	3
U21038	U21045	3
