from_id	to_id	weight
U10077	U7833	2
U11530	U7763	5
U11532	U4278	1
U11532	U7763	1
U11533	U11530	1
U11533	U11540	1
U11533	U11541	1
U11533	U11543	1
U11533	U7763	1
U11537	U11530	1
U11537	U11540	1
U11537	U11541	1
U11537	U7763	1
U11540	U11530	1
U11540	U11537	1
U11540	U11541	1
U11540	U4278	1
U11540	U7763	1
U11541	U11528	6
U11541	U11530	6
U11541	U11532	7
U11541	U11533	6
U11541	U11534	6
U11541	U11536	6
U11541	U11537	6
U11541	U11540	7
U11541	U11541	6
U11541	U11542	6
U11541	U11543	6
U11541	U11548	6
U11541	U1814	6
U11541	U24233	2
U11541	U24236	6
U11541	U27993	1
U11541	U2828	6
U11541	U32547	1
U11541	U59686	6
U11541	U6661	6
U11541	U706	6
U11541	U7763	12
U11543	U11528	1
U11543	U11530	1
U11543	U11533	1
U11543	U11537	1
U11543	U11540	2
U11543	U11541	1
U11543	U24233	1
U11543	U27993	1
U11543	U2828	2
U11543	U53104	1
U11543	U6661	1
U11543	U7763	3
U11624	U2336	1
U1335	U10246	1
U1335	U10257	1
U1335	U10260	1
U1335	U10394	1
U1335	U1068	1
U1335	U11532	1
U1335	U1199	1
U1335	U1279	1
U1335	U1300	1
U1335	U1316	1
U1335	U1321	1
U1335	U1331	1
U1335	U1333	1
U1335	U13353	1
U1335	U1336	1
U1335	U1341	1
U1335	U1354	1
U1335	U1358	1
U1335	U1359	1
U1335	U15898	1
U1335	U15943	1
U1335	U1601	1
U1335	U17160	1
U1335	U17175	1
U1335	U17857	1
U1335	U19091	1
U1335	U19123	1
U1335	U19157	1
U1335	U19370	1
U1335	U19671	1
U1335	U20423	1
U1335	U2091	1
U1335	U2304	1
U1335	U2327	1
U1335	U2352	1
U1335	U2366	1
U1335	U2367	1
U1335	U2368	1
U1335	U2369	1
U1335	U2375	1
U1335	U2381	1
U1335	U2388	1
U1335	U2391	1
U1335	U2394	1
U1335	U2395	1
U1335	U2396	1
U1335	U2406	1
U1335	U2415	1
U1335	U2418	1
U1335	U2424	1
U1335	U2474	1
U1335	U2614	1
U1335	U2621	1
U1335	U27447	1
U1335	U28140	1
U1335	U2828	1
U1335	U2853	1
U1335	U30159	1
U1335	U3024	1
U1335	U3351	1
U1335	U33748	1
U1335	U33764	1
U1335	U3431	1
U1335	U3436	1
U1335	U3545	1
U1335	U3670	1
U1335	U3734	1
U1335	U3735	1
U1335	U3745	1
U1335	U3750	1
U1335	U3754	1
U1335	U4086	1
U1335	U42768	1
U1335	U4278	1
U1335	U4410	1
U1335	U448	1
U1335	U453	1
U1335	U4554	1
U1335	U4582	1
U1335	U4692	1
U1335	U4703	1
U1335	U48456	1
U1335	U48458	1
U1335	U48464	1
U1335	U48473	1
U1335	U48476	1
U1335	U48477	1
U1335	U4853	1
U1335	U558	1
U1335	U572	1
U1335	U6017	1
U1335	U6018	1
U1335	U603	1
U1335	U6158	1
U1335	U6616	1
U1335	U6881	1
U1335	U706	1
U1335	U714	1
U1335	U7487	1
U1335	U7508	1
U1335	U761	1
U1335	U767	1
U1335	U7715	1
U1335	U7716	1
U1335	U773	1
U1335	U7747	1
U1335	U7751	1
U1335	U813	1
U1335	U8268	1
U1335	U874	1
U1335	U877	1
U1335	U892	1
U1335	U908	1
U1335	U9313	1
U1335	U9470	1
U1335	U981	1
U1335	U9841	1
U1335	U992	1
U1335	U9954	1
U1336	U10246	1
U1336	U10257	1
U1336	U10260	1
U1336	U1068	1
U1336	U11532	1
U1336	U1279	1
U1336	U1300	1
U1336	U1316	1
U1336	U1321	1
U1336	U1333	1
U1336	U1335	1
U1336	U1341	1
U1336	U1354	1
U1336	U1358	1
