from_id	to_id	weight
U1004	U3351	1
U1004	U3373	1
U10077	U398	1
U1078	U3604	1
U11532	U11543	1
U11532	U7763	1
U11533	U11540	2
U11533	U7763	2
U11537	U11530	1
U11537	U11532	1
U11537	U11533	1
U11537	U11537	1
U11537	U11539	1
U11537	U11540	4
U11537	U11543	1
U11537	U15669	1
U11537	U22222	1
U11537	U7093	1
U11537	U7763	4
U11539	U1043	1
U11539	U11526	3
U11539	U11528	3
U11539	U11530	3
U11539	U11532	3
U11539	U11533	3
U11539	U11534	3
U11539	U11535	3
U11539	U11536	3
U11539	U11537	3
U11539	U11539	3
U11539	U11540	3
U11539	U11541	3
U11539	U11542	3
U11539	U11543	3
U11539	U11545	1
U11539	U11548	3
U11539	U1197	3
U11539	U1814	3
U11539	U22222	3
U11539	U24236	3
U11539	U2674	1
U11539	U27993	1
U11539	U2950	1
U11539	U35988	1
U11539	U3837	1
U11539	U3839	3
U11539	U3842	1
U11539	U59720	1
U11539	U631	3
U11539	U6661	3
U11539	U706	3
U11539	U7763	3
U11539	U804	3
U11540	U11537	2
U11540	U11539	2
U11540	U22222	2
U11540	U7763	1
U11541	U11526	2
U11541	U11528	2
U11541	U11530	2
U11541	U11532	2
U11541	U11533	2
U11541	U11534	2
U11541	U11535	2
U11541	U11536	2
U11541	U11537	2
U11541	U11539	2
U11541	U11540	2
U11541	U11541	2
U11541	U11542	2
U11541	U11543	2
U11541	U11548	2
U11541	U1197	2
U11541	U1814	2
U11541	U22222	2
U11541	U24236	2
U11541	U3839	2
U11541	U631	2
U11541	U6661	2
U11541	U706	2
U11541	U7763	3
U11541	U804	2
U11543	U11530	5
U11543	U11532	1
U11543	U11533	6
U11543	U11537	4
U11543	U11539	5
U11543	U11541	5
U11543	U22222	1
U11543	U24236	1
U11543	U2950	1
U11543	U631	1
U11543	U7763	4
U11624	U2336	2
U13357	U13357	1
U13357	U3271	2
U13357	U3351	2
U13357	U3383	2
U13357	U3469	2
U13357	U3745	2
U13357	U3754	2
U13357	U4086	2
U13357	U48464	2
U13357	U5554	2
U13357	U5604	2
U13357	U749	2
U1521	U11526	1
U1597	U3351	3
U1597	U3373	1
U17163	U3469	5
U17221	U1521	1
U1814	U7763	1
U18313	U12826	2
U18313	U19286	6
U18313	U3067	13
U18313	U3469	13
U18313	U3760	13
U18313	U37779	2
U18313	U5157	2
U18313	U66281	7
U19126	U3351	3
U19126	U3406	1
U19126	U3436	1
U20018	U24754	2
U20018	U30125	3
U20018	U30127	1
U20018	U30130	2
U20018	U30183	3
U20018	U30184	1
U20018	U30191	2
U20018	U30197	1
U20018	U30199	1
U20018	U30205	1
U20018	U30207	1
U20018	U30248	1
U20018	U30275	1
U20018	U30298	1
U20018	U30338	1
U20018	U6626	3
U21766	U3469	1
U21766	U7763	1
U22222	U11526	3
U22222	U11528	3
U22222	U11530	3
U22222	U11532	3
U22222	U11533	3
U22222	U11534	3
U22222	U11535	3
U22222	U11536	3
U22222	U11537	3
U22222	U11539	3
U22222	U11540	3
U22222	U11541	3
U22222	U11542	3
U22222	U11543	3
U22222	U11544	3
U22222	U11545	3
U22222	U11548	3
U22222	U1197	3
U22222	U1521	3
U22222	U1798	3
U22222	U1814	3
U22222	U2138	3
U22222	U22222	3
U22222	U2332	3
U22222	U24236	3
U22222	U3839	3
U22222	U5497	3
U22222	U631	3
U22222	U6648	3
U22222	U6661	3
U22222	U706	3
U22222	U7763	3
U22222	U804	3
U2337	U66260	1
U2470	U2336	1
U2470	U398	3
U27966	U1521	10
U27971	U1521	1
U2856	U2856	4
U28575	U501	1
U2888	U1043	1
U2947	U143	1
U2947	U2939	1
U2947	U3015	1
U2947	U3085	1
U2947	U3469	1
U2947	U3480	1
U2947	U3588	1
U2947	U3760	1
U2947	U66281	1
U2947	U7237	1
