from_id	to_id	weight
U11	U12	1
U44	U62	1
U52	U67	1
U103	U124	1
U43	U51	1
U45	U47	1
U57	U69	1
U86	U114	1
U44	U60	1
U19	U139	1
U100	U111	1
U75	U93	1
U38	U61	1
U112	U121	1
U38	U44	1
U74	U88	1
U54	U84	1
U27	U74	1
U48	U90	1
U81	U82	1
U67	U189	1
U91	U99	1
U1	U23	1
U87	U117	1
U9	U192	1
U66	U67	1
U83	U110	1
U90	U112	1
U28	U92	1
U14	U168	1
U7	U117	1
U167	U172	1
U2	U21	1
U123	U188	1
U175	U176	1
U54	U80	1
U23	U130	1
U26	U109	1
U53	U69	1
U82	U133	1
U87	U104	1
U95	U113	1
U86	U139	1
U110	U124	1
U83	U85	1
U28	U83	1
U30	U32	1
U103	U125	1
U31	U134	1
U24	U133	1
U8	U18	1
U64	U68	1
U23	U165	1
U23	U131	1
U74	U117	1
U19	U133	1
U96	U117	1
U85	U114	1
U80	U113	1
U123	U124	1
U101	U169	1
U105	U144	1
U123	U134	1
U137	U171	1
U35	U49	1
U70	U154	1
U45	U60	1
U86	U93	1
U153	U172	1
U9	U109	1
U67	U173	1
U33	U41	1
U36	U37	1
U60	U185	1
U133	U148	1
U31	U32	1
U89	U109	1
U93	U111	1
U93	U106	1
U34	U46	1
U103	U105	1
U18	U171	1
U83	U114	1
U80	U115	1
U95	U96	1
U31	U142	1
U95	U123	1
U4	U17	1
U8	U28	1
U19	U21	1
U129	U130	1
U104	U112	1
U11	U15	1
U48	U119	1
U26	U98	1
U81	U108	1
U172	U174	1
U99	U110	1
U90	U110	1
U55	U67	1
U124	U189	1
U1	U19	1
U8	U98	1
U4	U19	1
U50	U65	1
U23	U179	1
U10	U74	1
U15	U172	1
U9	U67	1
U20	U168	1
U87	U138	1
U65	U125	1
U178	U179	1
U179	U192	1
U14	U152	1
U3	U150	1
U67	U89	1
U42	U60	1
U32	U42	1
U106	U125	1
U90	U118	1
U112	U159	1
U9	U23	1
U42	U139	1
U18	U174	1
U13	U172	1
U11	U133	1
U63	U186	1
U37	U51	1
U38	U73	1
U123	U155	1
U69	U70	1
U84	U93	1
U101	U117	1
U21	U169	1
U11	U106	1
U10	U75	1
U16	U114	1
U112	U194	1
U42	U156	1
U20	U107	1
U164	U172	1
U20	U178	1
U4	U15	1
U97	U132	1
U146	U149	1
U9	U16	1
U66	U71	1
U135	U136	1
U81	U111	1
U18	U172	1
U32	U190	1
U7	U28	1
U27	U95	1
U55	U139	1
U21	U170	1
U31	U34	1
U56	U90	1
U23	U127	1
U32	U41	1
U20	U96	1
U96	U118	1
U82	U100	1
U60	U62	1
U90	U125	1
U120	U123	1
U103	U119	1
U27	U75	1
U9	U157	1
U27	U28	1
U26	U115	1
U1	U3	1
U2	U23	1
U30	U33	1
U62	U144	1
U75	U119	1
U59	U84	1
U91	U98	1
U28	U70	1
U6	U20	1
U67	U105	1
U149	U164	1
U166	U173	1
U97	U122	1
U127	U136	1
U167	U175	1
U81	U109	1
U152	U166	1
U57	U125	1
U18	U21	1
U66	U139	1
U67	U123	1
U139	U153	1
U67	U114	1
U37	U70	1
U128	U149	1
U23	U148	1
U12	U158	1
U152	U165	1
U21	U133	1
U20	U117	1
U166	U170	1
