from_id	to_id	weight
U1	U1	3
U1	U1353	1
U1	U360	1
U1	U4928	1
U1	U8520	1
U1	U8736	1
U1000	U1000	2
U1004	U1004	7
U1004	U1409	2
U1004	U297	6
U1004	U4961	2
U1004	U6531	1
U1004	U7813	1
U1004	U8457	2
U1015	U1587	1
U1018	U1018	1
U1018	U8366	1
U1018	U8828	1
U102	U2525	1
U102	U6414	1
U102	U8158	1
U1021	U1021	3
U1021	U1149	4
U1021	U1355	2
U1021	U307	1
U1021	U51	1
U1027	U2575	1
U1027	U7252	1
U1028	U8704	1
U1037	U577	1
U1037	U6307	1
U1037	U8538	1
U1040	U1040	5
U1040	U1095	4
U1040	U3186	1
U1044	U1044	4
U1044	U4047	2
U1044	U494	1
U1044	U5963	1
U1044	U7732	1
U1044	U8395	1
U1044	U9558	1
U1047	U2525	1
U1047	U2642	1
U1048	U2349	1
U1048	U2811	1
U1048	U4144	3
U1048	U83	1
U1050	U4747	1
U1056	U1056	1
U1056	U8153	1
U1056	U8446	1
U1059	U1540	1
U1059	U3896	1
U1059	U8212	2
U1060	U1060	2
U1060	U2003	2
U1060	U3027	2
U1060	U6043	3
U1060	U8496	1
U109	U109	1
U109	U1465	1
U109	U375	1
U109	U3848	1
U109	U6871	1
U1094	U1094	2
U1094	U1409	1
U1094	U360	2
U1094	U8152	1
U1095	U1040	2
U1095	U1095	5
U1095	U2530	1
U1095	U7031	1
U1096	U1096	1
U1096	U7726	1
U11	U2841	1
U1102	U6085	1
U1105	U1105	1
U1105	U35336	1
U1105	U7079	1
U1106	U7392	1
U1107	U1149	1
U111	U1044	1
U111	U1233	1
U111	U4231	1
U111	U5810	1
U111	U8345	1
U1114	U1114	1
U1114	U1916	1
U1114	U3993	1
U1114	U4428	3
U1114	U6223	1
U1116	U8520	1
U1119	U1119	1
U1119	U1465	2
U1119	U1849	1
U1119	U3698	2
U1119	U406	1
U1119	U4807	1
U1119	U763	4
U1119	U8153	1
U1119	U8176	1
U1119	U8289	1
U1119	U8361	1
U1119	U8418	2
U1119	U8890	3
U1121	U22	1
U1121	U6936	1
U1123	U1123	1
U1123	U4213	1
U1125	U1125	2
U1131	U1131	2
U1131	U136	1
U1131	U3621	1
U1131	U4312	1
U1131	U6769	1
U1131	U8130	3
U1148	U6307	1
U1149	U1018	2
U1149	U1149	12
U1149	U1233	1
U1149	U1355	2
U1149	U1483	1
U1149	U1587	3
U1149	U1610	1
