from_id	to_id	weight
U10035	U10035	9
U10035	U48827	1
U10035	U9924	5
U1004	U1004	1
U10076	U10076	3
U10076	U33059	1
U10076	U75933	1
U10076	U82886	1
U10076	U86059	1
U1015	U1015	1
U1015	U57255	1
U1015	U66017	1
U10266	U10266	1
U10266	U24891	3
U10266	U78061	1
U10266	U86452	1
U10266	U88205	1
U10333	U43423	1
U10365	U10365	6
U10365	U74951	3
U10366	U10217	1
U10366	U26080	1
U1044	U1044	2
U10443	U10443	1
U10443	U40520	1
U10443	U44797	1
U10446	U10446	23
U10446	U11877	5
U10446	U13552	1
U10446	U16183	2
U10446	U22337	1
U10446	U35508	1
U10446	U86634	1
U10446	U86638	1
U10446	U87733	2
U10454	U2498	1
U1048	U1048	1
U1048	U14830	2
U1048	U29241	1
U1050	U1050	6
U1050	U11142	1
U1050	U12138	1
U10503	U47763	1
U10503	U86307	1
U10503	U86367	1
U10503	U87778	2
U10546	U20302	1
U1056	U1056	2
U1056	U14163	1
U1056	U22389	1
U1056	U46629	1
U1056	U48924	1
U1056	U51363	1
U1056	U62562	1
U1056	U70355	1
U1056	U82568	1
U1056	U87779	1
U1061	U77923	1
U1061	U88033	1
U10668	U10668	2
U10696	U15505	1
U10696	U17988	1
U10696	U22810	1
U10696	U290	1
U10696	U31134	1
U10696	U41301	1
U10696	U605	1
U10696	U70808	3
U10718	U24078	1
U10718	U7410	1
U1073	U85435	1
U10758	U10758	1
U1084	U15314	1
U10881	U7076	1
U10898	U1050	3
U10898	U10898	1
U10898	U26039	1
U10898	U37103	1
U10980	U18261	2
U11028	U11028	3
U11054	U11054	4
U11054	U20598	1
U11054	U20787	1
U11054	U21339	3
U11054	U36688	1
U11054	U44464	1
U11054	U54540	1
U11054	U57519	1
U11054	U61149	1
U11054	U64194	3
U11054	U70355	1
U11054	U71141	1
U11054	U77923	1
U11054	U83457	1
U11054	U84568	2
U11054	U85402	2
U11054	U85582	1
U11054	U85616	1
U11054	U8618	1
U11054	U86330	1
U11054	U86566	1
U11054	U88120	1
U11054	U88194	1
U11100	U11100	4
U11100	U18583	2
U11100	U2893	1
U11100	U33757	1
U11100	U85582	1
U11100	U86005	1
U11100	U86393	1
U11100	U88017	1
U11100	U88139	1
U11100	U88266	1
U11115	U11115	2
U11115	U15293	1
U11115	U70618	1
U11115	U86131	1
U1114	U41291	2
U1114	U57703	1
U11142	U1050	1
U11142	U10898	2
U11142	U11142	20
U11142	U12138	1
U11142	U15819	2
U11142	U15934	1
U11142	U1650	1
U11142	U1966	2
U11142	U21230	1
U11142	U29783	1
U11142	U37096	1
U11142	U38254	1
U11142	U38889	3
U11142	U4312	1
U11142	U44642	1
U11142	U50806	1
U11142	U84114	1
U11142	U84120	1
U11142	U84646	1
U11142	U85994	1
U11142	U86187	1
U11142	U86270	1
U11142	U87868	2
U11142	U9025	1
U11142	U955	1
U11145	U11145	1
U11145	U13694	1
U11145	U70618	1
U11146	U11146	1
U11146	U1459	1
U11211	U88017	1
U11260	U11260	2
U11260	U23141	1
U11260	U46852	2
U11260	U4721	1
U11260	U51223	1
U11260	U5239	1
U11260	U54540	1
U11260	U56191	1
U11260	U56920	1
U11260	U6094	1
U11260	U61400	1
U11260	U62680	2
U11260	U68559	1
U11260	U69531	2
U11260	U75153	2
U11260	U77923	1
U11260	U80975	1
U11260	U82568	1
U11260	U83174	1
U11260	U86112	1
U11260	U86124	1
U11260	U87846	5
U11260	U87871	1
U11260	U87902	1
U11260	U87925	1
U11260	U87966	1
U11317	U4351	1
U11395	U11395	1
U11395	U2481	1
U11417	U11417	2
U11417	U40086	2
U11417	U47195	1
U11437	U78	1
U1149	U1149	1
U11540	U11540	2
U11540	U24563	1
U11540	U4312	2
U11540	U51389	1
U11540	U62562	1
U11540	U6494	1
U11546	U11546	3
U11576	U11576	1
U11598	U22989	1
U11640	U11640	2
U11640	U2273	1
U11640	U2841	3
U11640	U290	1
U11640	U402	4
U11640	U437	2
U11640	U6249	1
U11640	U66017	1
U11640	U84804	1
U11682	U70964	1
U1176	U62562	1
U1176	U71105	1
U1176	U7507	1
U1176	U82691	2
U11768	U11768	2
U11856	U58719	1
U11877	U10446	3
U11877	U11877	2
U11919	U10035	2
U11919	U10406	1
U11919	U11919	10
U11919	U13625	1
U11919	U16537	1
U11919	U2627	1
U11919	U29783	1
U11919	U30726	1
U11919	U31134	1
U11919	U3503	2
U11919	U36721	1
U11919	U4177	1
U11919	U62560	1
U11919	U75153	1
U11919	U78872	1
U11919	U85379	4
U11919	U85402	1
U11919	U88056	3
U11926	U11926	2
U11926	U2095	1
U11926	U2807	1
U11926	U37103	1
U11926	U38889	1
U11926	U66266	1
U11926	U82568	1
U11926	U84430	1
U11926	U86367	2
U121	U11028	1
U121	U12481	1
U121	U86326	1
U12120	U10909	1
U12120	U11260	1
U12120	U14319	1
U12120	U56191	1
U12120	U68463	1
U12120	U82168	1
U12120	U83593	1
U12120	U86544	1
U12120	U86588	1
U12138	U1050	1
U12138	U12138	5
U12138	U349	1
U12138	U37103	4
U12138	U48096	1
U12156	U12156	1
U12156	U360	3
U12156	U85222	1
U12156	U88209	1
U12166	U12166	2
U12166	U18263	1
U12166	U19949	4
U12166	U21369	3
U12166	U2362	2
U12166	U36146	1
U12166	U36625	3
U12166	U36688	1
U12166	U37214	2
U12166	U39655	1
U12166	U41075	2
U12166	U56191	1
U12166	U62172	2
U12166	U78095	1
U12166	U83593	1
U12166	U85531	1
U12166	U86136	1
U12176	U630	1
U12178	U12178	2
U12178	U14230	1
U12178	U25145	1
U12178	U6094	1
U12178	U71105	1
U1223	U40491	1
U12301	U36370	1
U12301	U86561	1
U12310	U12310	1
U12310	U74565	1
U12310	U75338	1
U1233	U28128	3
U12395	U78703	1
U12481	U12481	13
U12481	U29783	1
U12481	U32389	2
U12481	U37103	2
U12481	U39805	1
U12481	U45057	1
U12481	U48142	1
U12481	U48827	1
U12481	U87889	1
U12481	U9072	6
U12487	U8008	2
U12518	U12518	1
U12518	U86381	1
U12547	U24563	1
U12565	U86217	1
U12605	U4696	1
U12643	U21907	1
U12643	U39082	5
U12643	U46510	1
U1266	U1737	1
U1266	U22989	1
U1266	U37339	1
U1266	U86005	1
U12705	U18583	1
U12705	U1946	2
U12705	U22277	1
U12705	U2234	1
U12705	U27742	4
U12705	U31339	1
U12705	U33128	1
U12705	U4336	3
U12705	U44143	1
U12705	U8385	2
U12705	U87752	1
U12705	U87894	1
U12705	U87983	1
U12705	U8991	2
U12858	U16183	2
U12858	U1703	2
U12858	U18060	1
U12858	U18583	6
U12898	U1688	3
U12898	U23141	1
U12898	U4177	1
U12898	U56553	1
U12898	U58917	1
U12898	U81900	1
U12898	U86283	1
U12976	U12976	1
U13015	U8176	1
U13022	U5259	1
U13042	U22971	1
U13042	U396	1
U1305	U1898	1
U1306	U11142	1
U1306	U11877	1
U1306	U13015	1
U1306	U1310	1
U1306	U16183	1
U1306	U20803	1
U1306	U21369	1
U1306	U38889	1
U1306	U82568	1
U1306	U9072	1
U1306	U9550	1
U13093	U24309	2
U1310	U1306	1
U1310	U1310	2
U1310	U24706	1
U1310	U56878	1
U1310	U68399	1
U1310	U763	1
U13119	U13119	2
U13119	U31475	1
U13119	U86413	1
U13168	U21574	2
U13168	U4054	1
U13265	U13265	3
U13265	U13288	1
U13265	U18060	1
U13265	U18583	2
U13265	U2095	4
U13265	U21574	2
U13265	U28128	1
U13265	U391	1
U13265	U4096	1
U13265	U45397	4
U13265	U45861	2
U13265	U61401	3
U13265	U69630	3
U13265	U69977	1
U13265	U74564	1
U13265	U74936	1
U13265	U76541	1
U13265	U80473	4
U13265	U82886	1
U13265	U85435	2
U13265	U85535	5
U13265	U85889	1
U13265	U86201	2
U13265	U86397	1
U13265	U87711	3
U13265	U87773	2
U13265	U9542	1
U13268	U10475	1
U13268	U10909	1
U13268	U13268	2
U13268	U19926	1
U13268	U32389	1
U13268	U41562	2
U13268	U54780	1
U13268	U56185	2
U13268	U60731	1
U13268	U62367	2
U13268	U64581	1
U13268	U70808	1
U13268	U85979	1
U13268	U86399	1
U13268	U86638	3
U13268	U88234	1
U13356	U70808	2
U13360	U13360	2
U13360	U1688	1
U13360	U86023	1
U13360	U87688	1
U1345	U14233	1
U1345	U1966	1
U1345	U21230	1
U1345	U302	1
U1345	U85059	1
U1345	U88026	1
U13503	U4144	2
U13503	U48273	1
U13552	U13552	1
U1358	U14830	1
U1358	U33128	1
U1358	U71225	1
U1358	U86324	1
U136	U84114	1
U13625	U10365	1
U13625	U11919	4
U13625	U29783	1
U13625	U327	1
U13625	U36586	1
U13625	U46852	2
U13650	U11028	1
U13650	U11142	1
U13650	U12481	1
U13650	U13650	5
U13650	U16183	2
U13650	U18261	1
U13650	U45057	1
U13650	U56553	2
U13650	U75761	1
U13650	U76839	1
U13650	U77923	2
U13650	U82067	2
U13650	U82122	1
U13650	U84172	1
U13650	U86082	1
U13650	U86507	1
U13650	U87779	1
U13650	U87803	1
U13650	U87885	2
U13650	U87910	1
U13650	U88029	1
U13694	U13694	7
U13694	U1946	1
U13694	U26002	4
U13694	U2672	1
U13694	U70618	2
U13838	U13838	1
U13904	U13904	2
U13917	U2807	1
U13972	U13268	1
U13972	U13972	6
U13972	U21123	1
U13972	U22606	5
U13972	U2362	1
U13972	U36886	1
U13972	U37214	1
U13972	U38509	2
U13972	U38630	1
U13972	U43122	1
U13972	U4654	1
U13972	U48737	1
U13972	U54780	2
U13972	U56185	1
U13972	U57699	9
U13972	U75382	1
U13972	U85044	1
U13972	U85168	1
U13972	U86401	5
U14037	U14037	3
U14037	U4054	1
U14037	U70964	1
U1409	U1409	4
U1409	U82367	1
U1409	U88227	1
U14094	U11877	2
U14094	U12481	2
U14094	U13268	2
U14094	U14094	2
U14094	U16183	1
U14094	U1688	7
U14094	U1840	1
U14094	U18583	5
U14094	U19075	1
U14094	U1966	2
U14094	U19926	3
U14094	U20787	3
U14094	U2083	1
U14094	U21566	1
U14094	U21684	1
U14094	U21985	1
U14094	U22989	2
U14094	U23758	1
U14094	U24483	1
U14094	U29404	1
U14094	U32332	2
U14094	U33047	1
U14094	U34448	1
U14094	U37822	2
U14094	U37902	1
U14094	U38698	1
U14094	U38889	2
U14094	U4053	4
U14094	U41970	1
U14094	U47763	1
U14094	U56217	1
U14094	U58637	3
U14094	U60483	2
U14094	U62367	2
U14094	U62593	2
U14094	U778	1
U14094	U82229	2
U14094	U82840	1
U14094	U84700	4
U14094	U85531	2
U14094	U85994	4
U14094	U86136	1
U14094	U86452	1
U14094	U86561	1
U14094	U88059	2
U14094	U88129	2
U14094	U88183	1
U14163	U1056	1
U14226	U4231	1
U14233	U88164	1
U14319	U14319	4
U1441	U33171	1
U1441	U4572	1
U1441	U87842	1
U14414	U14414	13
U14414	U35508	1
U14414	U41769	1
U14414	U8157	3
U14414	U9652	4
U14447	U86066	1
U14447	U86235	1
U14450	U19075	1
U14450	U2893	3
U14450	U31045	1
U14450	U87968	1
U14450	U88205	5
U14493	U16981	1
U14551	U44539	1
U14551	U57699	1
U14551	U84288	3
U14551	U86588	2
U1463	U1463	1
U1463	U18263	4
U1463	U19075	1
U1463	U24483	1
U1463	U49492	1
U1463	U87779	2
U1463	U8799	1
U1465	U12219	1
U1465	U1465	3
U1465	U15743	2
U1465	U1650	1
U1465	U22019	1
U1465	U24078	1
U1465	U26039	1
U1465	U32022	1
U1465	U36886	5
U1465	U41301	1
U1465	U4721	2
U1465	U82367	1
U1465	U86418	1
U1465	U86561	1
U1465	U87913	1
U1465	U88129	1
U1465	U88209	1
U1465	U88227	3
U1465	U9800	1
U14830	U1048	1
U14830	U11926	2
U14830	U14830	5
U14830	U15743	1
U14830	U16183	2
U14830	U1847	1
U14830	U18739	1
U14830	U2893	1
U14830	U349	2
U14830	U48334	1
U14830	U6094	2
U14830	U70464	1
U14830	U85758	1
U14830	U88213	1
U14915	U1946	1
U14915	U26080	1
U1492	U19885	1
U1492	U82568	1
U15129	U23141	1
U15129	U39421	1
U15192	U15192	1
U15242	U15242	2
U15242	U1784	1
U15242	U43054	1
U15293	U15293	1
U15293	U1946	2
U15293	U4336	1
U15293	U4572	1
U1532	U1532	3
U1532	U18263	1
U1532	U21684	1
U1532	U39331	1
U1532	U41139	3
U15505	U47044	1
U15629	U11260	2
U15629	U136	1
U15629	U16183	1
U15629	U24271	1
U15629	U38468	1
U15629	U38624	1
U15629	U4119	1
U15629	U61608	1
U15629	U86432	2
U15629	U86662	1
U15629	U88291	1
U15629	U927	1
U15780	U2672	1
U15780	U36688	1
U15780	U87779	1
U15819	U15819	1
U15819	U21857	2
U1593	U38290	1
U15934	U11142	1
U15934	U15934	2
U15934	U1840	1
U15934	U391	2
U15934	U47294	3
U15934	U86277	1
U16044	U1508	1
U16044	U297	1
U16046	U41301	1
U16183	U16183	2
U16185	U16185	3
U16185	U2383	1
U16302	U37691	1
U16302	U47044	1
U1650	U1650	3
U1650	U31475	2
U1650	U88227	3
U16510	U11919	2
U16510	U16510	2
U16510	U16537	1
U16510	U39552	1
U16510	U43683	1
U16510	U85402	2
U16537	U11919	7
U16537	U16510	2
U16537	U16537	6
U16537	U36707	1
U16537	U40023	1
U16537	U4312	1
U16537	U81583	2
U16537	U85966	1
U16710	U86258	1
U16793	U16793	2
U16862	U5250	1
U1688	U14094	1
U1688	U1688	5
U1688	U24078	1
U1688	U36687	1
U1688	U54441	1
U1688	U70216	1
U1688	U78479	1
U1688	U86142	2
U1688	U86150	1
U16888	U16888	2
U16988	U16988	1
U1703	U1703	1
U1703	U290	2
U1703	U86142	1
U17047	U80304	1
U17064	U11054	1
U17064	U1946	2
U17064	U21907	1
U17064	U3199	2
U17064	U36688	1
U17064	U61522	1
U17064	U74156	1
U17064	U84646	1
U17218	U17218	1
U17261	U71225	4
U17308	U18583	2
U17308	U61401	2
U1737	U87808	1
U17440	U83593	2
U17581	U20994	1
U17581	U25121	1
U17581	U4312	1
U17581	U4923	1
U17581	U82122	1
U17581	U85258	1
U17581	U8628	1
U17734	U18583	1
U17734	U22989	1
U17734	U4177	1
U17734	U86452	1
U17734	U87680	2
U17734	U9694	1
U17773	U12176	1
U17773	U3402	1
U17773	U84114	2
U17773	U87993	3
U17787	U290	1
U17836	U2926	2
U17836	U85994	1
U17836	U86549	1
U17845	U11877	1
U17845	U26080	1
U17845	U86355	1
U17845	U87680	2
U17879	U82840	2
U17907	U17907	2
U17907	U2095	1
U17907	U21907	1
U17907	U62593	1
U17907	U80013	1
U17988	U2095	1
U17988	U2841	3
U18060	U1056	1
U18060	U18060	4
U18060	U1946	1
U18060	U25510	1
U18060	U26522	2
U18060	U2653	1
U18060	U27398	1
U18060	U34180	1
U18060	U349	1
U18060	U38468	1
U18060	U41644	5
U18060	U45861	1
U18060	U56217	1
U18060	U81332	1
U18060	U85535	1
U18060	U87711	1
U18060	U88213	1
U18060	U919	2
U18060	U9542	1
U1811	U82122	1
U18261	U18261	5
U18263	U1532	1
U18263	U18263	2
U18263	U19949	1
U18263	U21369	1
U18263	U36586	1
U18263	U5010	1
U18286	U18286	1
U18286	U3324	1
U18286	U39552	3
U1840	U11054	2
U1840	U1840	3
U1840	U20598	2
U1840	U66009	7
U1840	U84966	1
U1840	U87933	1
U18406	U86588	1
U1847	U16183	1
U1847	U35508	1
U1847	U36246	2
U1847	U4721	1
U1847	U70808	1
U1847	U88064	1
U18512	U41301	1
U18512	U88063	2
U18583	U18583	17
U18583	U2233	1
U18583	U290	2
U18739	U16183	1
U18739	U18739	1
U18739	U24757	1
U18739	U38468	2
U18739	U70464	1
U18739	U80601	4
U18812	U18812	4
U18889	U8871	1
U18943	U18943	3
U18943	U22810	3
U1898	U10035	3
U1898	U1305	1
U1898	U1898	4
U1898	U41233	2
U1898	U6094	1
U1898	U82568	1
U1898	U83050	1
U1898	U86121	1
U19075	U19075	3
U19276	U19276	1
U19276	U28128	1
U1946	U15293	1
U1946	U17064	1
U1946	U1946	22
U1946	U22131	2
U1946	U22277	1
U1946	U2672	1
U1946	U4336	1
U1946	U45005	1
U1946	U6094	1
U1946	U78	3
U1946	U82691	1
U1946	U84846	1
U1946	U8628	3
U1946	U86286	1
U1946	U87752	2
U1946	U87779	2
U1946	U87821	2
U1946	U87983	1
U1946	U9377	1
U19471	U5301	1
U1966	U1966	1
U19729	U955	1
U19821	U74343	1
U1988	U56938	1
U1988	U87842	5
U19885	U86321	1
U19885	U9025	1
U19926	U19926	8
U19926	U30366	1
U19926	U78792	1
U19929	U19075	1
U19949	U184	1
U19949	U19949	3
U19949	U284	1
U19949	U35840	1
U19949	U3992	1
U19949	U437	2
U19949	U55851	1
U2000	U2841	1
U2000	U38532	1
U2000	U4423	1
U2000	U88215	1
U20026	U36886	3
U20026	U85608	1
U20033	U8628	1
U20052	U41626	1
U20105	U75	1
U20186	U6094	2
U20186	U88160	2
U20233	U11546	2
U20233	U15242	1
U20302	U10546	1
U20302	U18261	1
U20302	U20302	2
U20302	U4312	1
U20302	U56624	1
U20302	U88234	1
U2039	U2039	1
U2039	U85435	1
U2039	U86059	1
U2042	U41301	1
U2051	U28128	3
U20595	U20595	2
U20595	U4803	2
U20595	U78792	1
U20597	U11115	1
U20597	U15293	1
U20597	U1946	1
U20597	U20597	3
U20597	U23141	6
U20597	U4336	6
U20598	U11054	2
U20598	U20598	2
U20674	U58203	1
U20716	U4336	1
U20729	U20729	3
U20757	U4312	1
U20787	U14094	1
U20787	U1946	1
U20787	U20787	1
U20787	U8112	1
U20803	U26080	1
U20803	U84499	1
U20883	U24965	1
U20948	U1483	1
U20948	U15630	1
U20948	U3684	1
U2095	U13265	4
U2095	U17907	1
U2095	U2095	5
U2095	U81332	1
U20994	U20994	2
U21051	U14319	2
U21051	U23141	1
U21051	U38854	1
U21051	U4177	1
U21051	U43681	1
U21051	U58682	1
U21051	U66236	2
U21051	U75246	1
U21051	U81900	1
U21051	U86067	1
U21051	U86432	1
U21090	U80013	1
U21123	U36886	1
U21123	U6101	1
U21230	U25511	3
U2126	U1946	3
U2126	U87983	1
U21291	U12178	1
U21291	U25028	1
U21291	U8008	1
U21339	U11054	1
U21339	U21339	2
U21339	U24955	1
U21339	U4312	1
U21339	U57892	1
U21339	U76417	5
U21339	U78465	1
U21339	U8131	1
U21339	U86505	2
U21349	U24078	1
U21349	U2498	1
U21349	U3621	1
U21349	U6094	2
U21369	U12166	1
U21369	U21369	1
U21564	U12156	2
U21564	U83291	1
U21566	U35840	1
U21574	U11705	1
U21574	U21574	15
U21574	U3460	2
U21574	U37850	1
U21574	U5259	1
U21574	U60731	1
U21574	U84558	1
U21574	U84646	1
U21574	U85889	1
U21574	U85994	2
U21574	U86626	1
U21574	U87711	1
U21574	U87733	1
U21684	U14094	1
U21684	U24483	1
U21907	U36688	1
U2191	U18583	1
U2191	U8338	1
U2191	U85535	1
U22	U78	1
U22019	U22019	3
U22131	U22131	2
U22131	U58682	1
U22131	U70216	2
U22131	U763	2
U22131	U78	1
U22131	U84390	2
U22131	U86070	4
U22277	U22277	1
U22277	U8628	1
U22277	U9896	1
U22294	U21574	2
U22294	U54780	2
U2233	U18583	1
U2233	U2233	3
U2233	U26039	1
U2233	U31016	1
U2233	U31310	1
U2233	U39475	1
U2233	U41291	1
U2233	U43880	1
U2233	U440	1
U2233	U46629	1
U2233	U6094	1
U2233	U62562	1
U2233	U75761	1
U2233	U8008	1
U2233	U8338	1
U2233	U85258	1
U2233	U85776	1
U2233	U85929	1
U2233	U86167	1
U2233	U86187	1
U2233	U86285	1
U2233	U86321	2
U2233	U86324	1
U2233	U86500	1
U2233	U86511	2
U2233	U87755	1
U2233	U9025	1
U2233	U9072	1
U2233	U955	1
U2234	U87983	4
U22377	U87983	1
U22389	U11540	1
U22389	U31328	1
U22389	U3811	1
U22389	U87794	1
U22389	U88193	1
U22470	U47294	1
U22606	U13972	9
U22606	U22606	4
U22606	U37214	1
U22606	U64141	2
U2273	U11640	1
U2273	U2273	1
U2273	U2362	1
U2273	U25527	1
U2273	U28128	3
U2273	U36586	1
U2273	U4517	1
U2273	U62780	1
U2273	U8358	1
U22758	U77923	1
U22781	U70464	1
U22810	U1261	1
U22810	U22810	4
U22810	U290	1
U22810	U88063	1
U22878	U3701	1
U22878	U9072	1
U2290	U6575	1
U22989	U12481	1
U22989	U17734	1
U22989	U18583	1
U22989	U22989	3
U22989	U3199	2
U22989	U43054	1
U22989	U70808	2
U22989	U86307	1
U22989	U86393	1
U22989	U87953	1
U22989	U88277	1
U22989	U88337	1
U23141	U10446	4
U23141	U11260	4
U23141	U13360	1
U23141	U15129	1
U23141	U1688	1
U23141	U20597	1
U23141	U23141	19
U23141	U24078	2
U23141	U2622	1
U23141	U2672	1
U23141	U36721	2
U23141	U38085	3
U23141	U38854	2
U23141	U41619	1
U23141	U4177	3
U23141	U42571	1
U23141	U4312	1
U23141	U47294	1
U23141	U47482	2
U23141	U50614	1
U23141	U56553	1
U23141	U6794	1
U23141	U7631	1
U23141	U7743	1
U23141	U84390	3
U23141	U85913	1
U23141	U86078	1
U23141	U86258	8
U23141	U86526	1
U23141	U87752	2
U23141	U87755	1
U23141	U88160	1
