from_id	to_id	weight
U100	U29730	1
U10035	U10035	2
U10035	U1898	1
U10035	U32695	1
U1004	U1004	7
U1004	U11054	4
U1004	U22804	1
U1004	U238	1
U1004	U32705	2
U10059	U10059	2
U10059	U25510	1
U10072	U10072	1
U10076	U10076	5
U10076	U15124	1
U10076	U2348	1
U10076	U25330	1
U10076	U27398	1
U10076	U32151	1
U10076	U32803	1
U10076	U32999	1
U10076	U33132	1
U10076	U3525	1
U10076	U36285	1
U10076	U3847	2
U10076	U4874	1
U10076	U5094	1
U10095	U10095	1
U10095	U29316	1
U10095	U6094	1
U10106	U31894	1
U1017	U18017	1
U1017	U18116	1
U10194	U10194	8
U10194	U1409	1
U10194	U18116	8
U10194	U21180	2
U10194	U2284	1
U10194	U30180	1
U10194	U3040	1
U10194	U3521	1
U10265	U18974	2
U10265	U9430	1
U10273	U33083	1
U10273	U33091	1
U10280	U10280	2
U10280	U21684	4
U10333	U15124	1
U10333	U32906	1
U10335	U33472	1
U10366	U10366	1
U10366	U10605	1
U10366	U16971	1
U10366	U28048	1
U10366	U32022	1
U10366	U32985	1
U10368	U13923	1
U10384	U33039	1
U10400	U10400	9
U10400	U12087	2
U10400	U12168	1
U10400	U13151	2
U10400	U14497	3
U10400	U19325	2
U10400	U20108	3
U10400	U20302	7
U10400	U20783	1
U10400	U2081	1
U10400	U21870	3
U10400	U25947	4
U10400	U28128	2
U10400	U2821	1
U10400	U29334	1
U10400	U29886	3
U10400	U32746	2
U10400	U33046	1
U10400	U33261	1
U10400	U33263	1
U10400	U33297	1
U10400	U33394	1
U10400	U33398	3
U10400	U33434	3
U10400	U35324	2
U10400	U451	1
U10400	U4767	2
U10400	U622	1
U10400	U8590	2
U10400	U9317	1
U1041	U10366	2
U1041	U5323	1
U1044	U21123	2
U10446	U10366	1
U10446	U10446	1
U10446	U21574	2
U10446	U22878	1
U10446	U32679	1
U10446	U630	1
U10446	U6761	4
U1046	U1046	1
U1046	U9317	1
U10475	U10475	1
U10475	U22253	2
U10475	U5371	1
U10481	U3992	1
U10482	U10482	1
U10487	U10487	1
U1049	U20343	1
U1049	U7709	1
U1050	U38783	1
U10503	U13923	1
U10503	U19313	1
U10503	U22191	2
U10503	U25138	1
U10503	U25330	1
U10503	U27004	2
U10503	U27445	1
U10503	U27535	1
U10503	U27933	1
U10503	U29316	1
U10503	U32387	2
U10503	U32741	1
U10503	U32803	2
