from_id	to_id	weight
U1118	U308	1
U36	U1127	1
U191	U429	1
U105	U639	1
U105	U639	1
U1349	U1183	1
U561	U431	1
U1585	U3	1
U3	U1585	1
U431	U561	1
U32	U9	1
U1127	U36	1
U1312	U12	1
U768	U593	1
U768	U1280	1
U431	U969	1
U969	U431	1
U431	U969	1
U969	U431	1
U969	U431	1
U431	U969	1
U431	U1312	1
U271	U277	1
U1624	U1313	1
U1624	U1052	1
U1716	U1308	1
U1285	U1624	1
U1285	U1021	1
U1181	U19	1
U1009	U27	1
U1009	U27	1
U1312	U431	1
U1052	U1624	1
U1624	U1285	1
U1624	U1052	1
U431	U1312	1
U1285	U1624	1
U1312	U431	1
U431	U1312	1
U1773	U1253	1
U1624	U1285	1
U19	U1181	1
U1280	U768	1
U1253	U1773	1
U198	U809	1
U431	U1255	1
U9	U1313	1
U1285	U1624	1
U32	U938	1
U32	U67	1
U1313	U9	1
U1624	U1285	1
U642	U711	1
U67	U1304	1
U1533	U594	1
U1686	U358	1
U711	U642	1
U358	U1686	1
U1686	U358	1
U431	U358	1
U1686	U1624	1
U358	U1686	1
U358	U431	1
U1686	U358	1
U1758	U474	1
U431	U358	1
U642	U711	1
U358	U1686	1
U358	U431	1
U711	U642	1
U431	U358	1
U474	U1758	1
U19	U447	1
U1052	U1624	1
U812	U1253	1
U1021	U1285	1
U557	U302	1
U377	U32	1
U302	U557	1
U809	U198	1
U1346	U1314	1
U271	U27	1
U271	U1644	1
U1675	U67	1
U1312	U431	1
U1644	U12	1
U27	U1686	1
U27	U398	1
U27	U1472	1
U27	U1009	1
U561	U431	1
U27	U271	1
U431	U1312	1
U431	U561	1
U1161	U257	1
U1314	U1346	1
U1312	U431	1
U431	U1312	1
U1716	U1775	1
U67	U1775	1
U198	U809	1
U9	U1313	1
U431	U1190	1
U1190	U431	1
U431	U1190	1
U1190	U431	1
U431	U1190	1
U809	U198	1
U1775	U1716	1
U1775	U67	1
U12	U1644	1
U12	U1312	1
U12	U1343	1
U42	U1255	1
U95	U561	1
U95	U175	1
U95	U44	1
U768	U1280	1
U1255	U431	1
U431	U1255	1
U51	U1775	1
U233	U1676	1
U233	U193	1
U1312	U12	1
U1312	U431	1
U1775	U51	1
U1313	U9	1
U1313	U1034	1
U1285	U1021	1
U95	U868	1
U105	U1312	1
U431	U1312	1
U674	U1724	1
U193	U233	1
