from_id	to_id	weight
U191	U429	1
U1072	U1158	1
U1072	U878	1
U1079	U27	1
U783	U249	1
U970	U1255	1
U970	U1641	1
U1118	U1542	1
U1624	U1408	1
U1624	U725	1
U1339	U1255	1
U1489	U249	1
U1489	U249	1
U1313	U9	1
U1313	U507	1
U1313	U1403	1
U1314	U1346	1
U27	U1079	1
U908	U1717	1
U199	U1624	1
U1346	U1314	1
U1272	U1238	1
U1624	U199	1
U1667	U1181	1
U710	U1283	1
U1113	U710	1
U1520	U1181	1
U1520	U63	1
U969	U176	1
U1190	U394	1
U1113	U969	1
U969	U1113	1
U1113	U969	1
U429	U191	1
U710	U1113	1
U1113	U710	1
U725	U1624	1
U1644	U249	1
U1624	U725	1
U1406	U1362	1
U1513	U970	1
U176	U969	1
U970	U1513	1
U1727	U361	1
U1727	U1183	1
U42	U257	1
U42	U1255	1
U42	U1255	1
U557	U525	1
U1255	U42	1
U495	U1713	1
U495	U249	1
U495	U1406	1
U495	U456	1
U1713	U495	1
U495	U741	1
U495	U1713	1
U1656	U1493	1
U1343	U249	1
U1343	U1113	1
U710	U1113	1
U63	U1520	1
U710	U699	1
U1113	U1343	1
U1113	U710	1
U1079	U27	1
U561	U95	1
U249	U61	1
U1387	U557	1
U1387	U1285	1
U1387	U1285	1
U1387	U95	1
U1343	U1113	1
U525	U557	1
U525	U547	1
U1113	U1343	1
U547	U525	1
U1111	U1190	1
U1713	U525	1
U1181	U1667	1
U249	U1343	1
U249	U1489	1
U1713	U1181	1
U525	U547	1
U525	U1713	1
U1713	U525	1
U547	U525	1
U525	U1713	1
U1713	U525	1
U525	U547	1
U525	U1713	1
U1190	U1111	1
U1295	U431	1
U394	U1190	1
U1667	U1181	1
U27	U1079	1
U1079	U27	1
U9	U1731	1
U9	U1343	1
U1290	U1677	1
U431	U1295	1
U1130	U1713	1
U1713	U1130	1
U711	U642	1
U249	U1644	1
U1713	U1312	1
U249	U1136	1
U249	U819	1
U249	U843	1
U1731	U9	1
U249	U852	1
U249	U592	1
U852	U249	1
U249	U852	1
U318	U67	1
U249	U475	1
U475	U249	1
U249	U475	1
U475	U249	1
U249	U475	1
U475	U249	1
U249	U475	1
U249	U809	1
U809	U847	1
U809	U249	1
U249	U809	1
U475	U249	1
U249	U475	1
U475	U249	1
U1713	U1299	1
U1713	U1733	1
U249	U475	1
U259	U1732	1
U582	U1436	1
U582	U1343	1
U249	U152	1
U1434	U1679	1
U1434	U970	1
U1713	U1434	1
U1713	U536	1
U1434	U1713	1
U1713	U1434	1
U249	U394	1
U969	U176	1
U1434	U488	1
U1434	U1713	1
U1713	U969	1
U1713	U409	1
U1317	U652	1
U27	U1079	1
U620	U393	1
U54	U1128	1
U1713	U282	1
U1548	U95	1
U557	U708	1
U1548	U1713	1
U1548	U482	1
U1500	U144	1
U1713	U1548	1
U1548	U1713	1
U1713	U1548	1
U1713	U495	1
U1395	U1113	1
U495	U1713	1
U1500	U708	1
U557	U1387	1
U1548	U1713	1
U1493	U1656	1
U1338	U67	1
U1713	U1548	1
U1713	U1493	1
U557	U525	1
U1713	U697	1
U1713	U1554	1
U1548	U1713	1
U1548	U1713	1
U1667	U799	1
U1339	U1554	1
U1667	U799	1
U447	U95	1
U1548	U878	1
U1667	U1548	1
U1667	U1548	1
U1667	U447	1
U1554	U1339	1
U1231	U1667	1
U1079	U27	1
U1713	U1548	1
U1554	U1713	1
U1548	U1713	1
U1546	U1554	1
U1713	U1548	1
U1554	U1546	1
U984	U1231	1
U878	U1548	1
U1113	U1395	1
U1656	U1493	1
U400	U1280	1
U1181	U1713	1
U1181	U1667	1
U372	U353	1
U32	U1731	1
U1329	U1271	1
U42	U1255	1
U42	U1509	1
U525	U557	1
U1231	U984	1
U1434	U1562	1
U1434	U193	1
U1434	U81	1
U1434	U85	1
U626	U644	1
U626	U95	1
U61	U249	1
U697	U214	1
U1342	U1343	1
U620	U1181	1
U482	U1548	1
U1436	U582	1
U652	U1317	1
U1667	U1181	1
U1548	U1713	1
U1548	U878	1
U329	U324	1
U1314	U1346	1
U1295	U431	1
U1562	U1434	1
U1713	U1585	1
U1713	U1384	1
U1384	U440	1
U1384	U440	1
U1540	U1713	1
U1713	U1540	1
U1713	U1540	1
U1190	U394	1
U1713	U893	1
U1713	U1244	1
U1713	U538	1
U1713	U1026	1
U699	U710	1
U85	U1434	1
U582	U1436	1
U1546	U1554	1
U1346	U1314	1
U547	U525	1
U1647	U193	1
U1647	U1282	1
U1647	U1282	1
U1734	U346	1
U1183	U1727	1
U799	U1667	1
U525	U547	1
U1713	U1730	1
U1713	U1234	1
U1713	U1346	1
U1280	U400	1
U1713	U1280	1
U1280	U1713	1
U1713	U1280	1
U1280	U1713	1
U1713	U1548	1
U547	U525	1
U547	U1280	1
U191	U429	1
U1280	U547	1
U1136	U249	1
U547	U1280	1
U249	U1136	1
U847	U809	1
U431	U1295	1
U1021	U1449	1
U725	U1624	1
U1280	U547	1
U1434	U1562	1
U1434	U85	1
U1667	U799	1
U547	U1280	1
U1472	U1656	1
U1472	U1346	1
U249	U1565	1
U249	U523	1
U249	U61	1
U249	U525	1
U525	U547	1
U525	U249	1
U1548	U1713	1
U249	U525	1
U1713	U1548	1
U525	U249	1
U1629	U652	1
U249	U525	1
U1713	U1629	1
U547	U525	1
U525	U249	1
U1713	U525	1
U525	U547	1
U525	U1713	1
U1713	U525	1
U525	U249	1
U525	U1713	1
U525	U1713	1
U1713	U525	1
U525	U1713	1
U1713	U525	1
U708	U557	1
U525	U1713	1
U547	U525	1
U249	U525	1
U708	U1500	1
U249	U1280	1
U1713	U525	1
U1713	U249	1
U249	U1713	1
U1713	U708	1
U1713	U1530	1
U1713	U1103	1
U1713	U817	1
U1393	U1225	1
U1713	U1436	1
U1436	U582	1
U1436	U1713	1
U1713	U1436	1
U1436	U1713	1
U1713	U1436	1
U710	U1113	1
U710	U1373	1
U1436	U1713	1
U167	U303	1
U1713	U1117	1
U1113	U710	1
U1436	U1735	1
U1436	U1734	1
U346	U1734	1
U1713	U799	1
U312	U1728	1
U799	U1713	1
U214	U697	1
U1113	U1436	1
U1713	U561	1
U1667	U1231	1
U1142	U1415	1
U561	U1713	1
U1667	U30	1
U1667	U710	1
U1713	U561	1
U1713	U710	1
U710	U1713	1
U1713	U537	1
U1667	U983	1
U1713	U561	1
U561	U1713	1
U1667	U983	1
U1713	U561	1
U1562	U1434	1
U1436	U1113	1
U1520	U63	1
U969	U234	1
U537	U1713	1
U1113	U1436	1
U561	U1713	1
U783	U362	1
U1436	U1113	1
U1113	U1436	1
U362	U783	1
U1436	U1113	1
U783	U362	1
U1667	U167	1
U1667	U1436	1
U1238	U1272	1
U1238	U8	1
U277	U1688	1
U1415	U1142	1
U1280	U249	1
U1280	U547	1
U63	U1520	1
U63	U193	1
U1346	U1472	1
U1343	U9	1
U1343	U1113	1
U1343	U249	1
U1343	U582	1
U1231	U1667	1
U1343	U1342	1
U1667	U1231	1
U1231	U1667	1
U1113	U1343	1
U1113	U1436	1
U447	U1667	1
U249	U447	1
U1667	U447	1
U1679	U1434	1
U1493	U1656	1
U1713	U1493	1
U1493	U1713	1
U1713	U1493	1
U482	U454	1
U1493	U1713	1
U1713	U1493	1
U1493	U1713	1
U393	U1190	1
U557	U525	1
U1346	U1433	1
U652	U1629	1
U1158	U1072	1
U557	U708	1
U1713	U1546	1
U809	U847	1
U303	U167	1
U242	U783	1
U242	U787	1
U1520	U63	1
U85	U1434	1
U525	U557	1
U1431	U431	1
U81	U1434	1
U1346	U1314	1
U843	U249	1
U249	U983	1
U1713	U1387	1
U1387	U1713	1
U1713	U1387	1
U249	U843	1
U1387	U1713	1
U1713	U1387	1
U431	U1431	1
U249	U175	1
U1548	U1713	1
U843	U249	1
U95	U561	1
U843	U1237	1
U249	U843	1
U249	U44	1
U1472	U1346	1
U1647	U1297	1
U1500	U708	1
U1713	U1548	1
U1730	U1713	1
U249	U1730	1
U249	U809	1
U809	U249	1
U249	U809	1
U1548	U1713	1
U193	U63	1
U847	U809	1
U44	U249	1
U394	U1190	1
U249	U44	1
U429	U191	1
U582	U1343	1
U582	U1436	1
U249	U582	1
U447	U1667	1
U768	U1280	1
U1713	U1548	1
U249	U969	1
U1713	U249	1
U1713	U809	1
U1713	U1730	1
U697	U214	1
U1713	U697	1
U697	U1713	1
U1713	U697	1
U1713	U1118	1
U249	U1713	1
U1713	U36	1
U697	U1713	1
U224	U175	1
U249	U32	1
U32	U249	1
U32	U1488	1
U32	U697	1
U847	U969	1
U32	U312	1
U249	U32	1
U32	U249	1
U32	U1231	1
U249	U32	1
U462	U713	1
U462	U1713	1
U32	U249	1
U249	U32	1
U32	U249	1
U249	U32	1
U1237	U843	1
U1509	U42	1
U1730	U249	1
U1730	U1713	1
U1713	U1730	1
U32	U393	1
U1346	U1472	1
U1647	U482	1
U1736	U318	1
U1736	U109	1
U249	U1730	1
U249	U1629	1
U1713	U1629	1
U249	U1312	1
U249	U1111	1
U1111	U249	1
U482	U1647	1
U249	U1111	1
U1111	U249	1
U249	U1111	1
U249	U569	1
U1667	U447	1
U249	U598	1
U1713	U598	1
U741	U495	1
U1713	U1130	1
U1713	U975	1
U975	U1713	1
U1713	U975	1
U1713	U1346	1
U975	U1713	1
U249	U1546	1
U249	U1255	1
U249	U1624	1
U249	U1665	1
U249	U393	1
U393	U249	1
U525	U32	1
U525	U155	1
U1190	U394	1
U843	U249	1
U843	U1237	1
U1730	U249	1
U1346	U1713	1
U1346	U719	1
U969	U249	1
U1725	U969	1
U969	U847	1
U969	U1725	1
U969	U739	1
U561	U95	1
U249	U969	1
U155	U525	1
U249	U1542	1
U249	U1485	1
U468	U537	1
U32	U525	1
U1725	U969	1
U249	U1673	1
U1713	U969	1
U249	U378	1
U1713	U378	1
U375	U167	1
U1231	U32	1
U557	U843	1
U1130	U1713	1
U1624	U725	1
U1624	U249	1
U447	U1667	1
U1713	U1029	1
U1118	U1713	1
U1713	U1118	1
U1118	U1713	1
U1733	U1713	1
U847	U969	1
U1713	U1644	1
U1280	U768	1
U809	U249	1
U809	U847	1
U809	U1713	1
U167	U1409	1
U1431	U431	1
U969	U1725	1
U249	U212	1
U212	U249	1
U212	U303	1
U525	U32	1
U249	U212	1
U525	U155	1
U430	U536	1
U430	U194	1
U430	U277	1
U430	U638	1
U430	U69	1
U430	U297	1
U430	U72	1
U430	U323	1
U430	U475	1
U430	U27	1
U430	U44	1
U430	U144	1
U430	U8	1
U430	U175	1
U430	U97	1
U430	U260	1
U430	U220	1
U249	U1395	1
U249	U997	1
U1713	U536	1
U1713	U809	1
U1713	U1737	1
U1314	U1346	1
U1346	U1314	1
U615	U245	1
U1644	U1713	1
U1713	U1644	1
U1181	U620	1
U1158	U1072	1
U431	U1431	1
U431	U396	1
U1540	U48	1
U1540	U781	1
U9	U1343	1
U9	U1731	1
U1540	U518	1
U1488	U32	1
U809	U1713	1
U242	U1178	1
U245	U615	1
U1713	U809	1
U1713	U474	1
U1540	U1738	1
U32	U1488	1
U32	U474	1
U1548	U1713	1
U1713	U1548	1
U72	U430	1
U1647	U482	1
U1647	U714	1
U1644	U1713	1
U1713	U1644	1
U1713	U1647	1
U1647	U1713	1
U1738	U1540	1
U1713	U1647	1
U1343	U1113	1
U1343	U582	1
