from_id	to_id	weight
U540	U615	1
U1168	U1624	1
U1406	U194	1
U1865	U674	1
U1543	U886	1
U1543	U536	1
U652	U1565	1
U557	U1624	1
U9	U1624	1
U9	U1781	1
U1644	U9	1
U674	U1865	1
U1338	U1868	1
U316	U509	1
U509	U316	1
U1190	U9	1
U1624	U1168	1
U1624	U557	1
U1624	U9	1
U1168	U1624	1
U1624	U1168	1
U27	U620	1
U1852	U1865	1
U768	U1280	1
U12	U1312	1
U1876	U1865	1
U1624	U557	1
U561	U1750	1
U557	U1624	1
U1624	U557	1
U1624	U557	1
U557	U1624	1
U1624	U557	1
U557	U1624	1
U561	U431	1
U561	U1713	1
U561	U95	1
U1285	U1624	1
U536	U1543	1
U423	U1565	1
U1565	U652	1
U642	U234	1
U711	U1601	1
U431	U561	1
U1543	U536	1
U847	U1781	1
U9	U1624	1
U95	U1865	1
U9	U1190	1
U539	U710	1
U1781	U9	1
U1781	U847	1
U1624	U9	1
U1724	U1836	1
U1362	U1624	1
U1624	U1362	1
U1565	U652	1
U847	U1781	1
U809	U1167	1
U652	U1565	1
U1	U312	1
U1601	U1796	1
U1870	U1543	1
U1783	U1344	1
U652	U27	1
U674	U1877	1
U1678	U1565	1
U601	U1862	1
U583	U821	1
U1175	U1246	1
U821	U583	1
U536	U1543	1
U1713	U536	1
U1167	U809	1
U312	U1	1
U620	U27	1
U1783	U697	1
U1	U312	1
U1862	U601	1
U1781	U847	1
U1713	U561	1
U1713	U617	1
U1713	U233	1
U233	U1713	1
U1713	U233	1
U561	U1713	1
U1713	U561	1
U1280	U768	1
U1864	U697	1
U1543	U1870	1
U93	U1624	1
U1624	U93	1
U172	U523	1
U1713	U1117	1
U1601	U1875	1
U27	U652	1
U697	U1864	1
U27	U620	1
U1117	U1713	1
U1876	U868	1
U1876	U27	1
U1876	U1117	1
U1362	U1624	1
U312	U1	1
U620	U27	1
U1864	U697	1
U1878	U1864	1
U1878	U1865	1
U1624	U1362	1
U1836	U1724	1
U1700	U429	1
U1700	U1540	1
U27	U1876	1
U27	U620	1
U1730	U1878	1
U536	U1713	1
U620	U27	1
U1878	U1730	1
U652	U1565	1
U27	U620	1
U1724	U1836	1
U1	U312	1
U1624	U1866	1
U1624	U1727	1
U1781	U1624	1
U1624	U1781	1
U1781	U1624	1
U1730	U1878	1
U1781	U1624	1
U1624	U1781	1
U1624	U1781	1
U1781	U1624	1
U1713	U536	1
U868	U1876	1
U342	U1362	1
U1836	U1362	1
U1836	U1724	1
U1864	U1878	1
U1750	U561	1
U9	U1624	1
U1876	U868	1
U1876	U27	1
U1624	U9	1
U27	U1876	1
U312	U1	1
U1601	U711	1
U1565	U652	1
U1338	U1601	1
U1724	U1836	1
U1344	U1783	1
U9	U1624	1
U1773	U1282	1
U1362	U342	1
U1362	U1836	1
U536	U1713	1
U697	U645	1
U868	U1876	1
U1624	U9	1
U1836	U1362	1
U1836	U1724	1
U1836	U536	1
U1724	U1836	1
U536	U1836	1
U809	U1167	1
U1168	U1624	1
U1168	U1624	1
U1852	U697	1
U1836	U1724	1
U1836	U536	1
U1362	U1836	1
U1836	U1362	1
U342	U1362	1
U1158	U1072	1
U42	U323	1
U697	U1852	1
U768	U1280	1
U1713	U536	1
U1713	U987	1
U1543	U1879	1
U1724	U1836	1
U1876	U868	1
U1866	U868	1
U868	U1876	1
U868	U1866	1
U1866	U868	1
U868	U1866	1
