from_id	to_id	weight
U1443	U4303	1
U4652	U7336	1
U4708	U7486	1
U2100	U9046	1
U6030	U9541	1
U377	U5906	1
U649	U1291	1
U459	U3560	1
U1046	U4201	1
U2638	U4413	1
U3498	U5361	1
U1152	U3269	1
U1099	U4802	1
U3198	U5048	1
U2453	U7184	1
U3561	U6670	1
U1932	U7364	1
U7291	U9188	1
U4839	U6701	1
U2052	U5775	1
U8527	U8556	1
U369	U9697	1
U2218	U2327	1
U3783	U6475	1
U2354	U2405	1
U2044	U3808	1
U7373	U9759	1
U2403	U5143	1
U3603	U9188	1
U3244	U7376	1
U2928	U5742	1
U3096	U3229	1
U1327	U3830	1
U6816	U9574	1
U5685	U5705	1
U1346	U7149	1
U3001	U9480	1
U2977	U3168	1
U4144	U9919	1
U501	U1795	1
U1669	U3258	1
U5722	U8318	1
U460	U7545	1
U4839	U5789	1
U5927	U7333	1
U998	U10249	1
U5259	U6234	1
U2207	U3561	1
U6014	U7217	1
U2305	U6879	1
U2512	U9526	1
U423	U4843	1
U3434	U7103	1
U2280	U4566	1
U1290	U5364	1
U1273	U4179	1
U4984	U5928	1
U1327	U3156	1
U4648	U8677	1
U2928	U3323	1
U5241	U6695	1
U1080	U5171	1
U3415	U3948	1
U6959	U9104	1
U6645	U7909	1
U507	U7098	1
U8631	U9188	1
U2083	U9355	1
U5285	U6514	1
U1009	U6844	1
U1464	U3608	1
U9140	U9657	1
U353	U5152	1
U3650	U4573	1
U86	U6728	1
U2774	U4820	1
U6977	U7098	1
U6727	U7422	1
U2327	U5475	1
U3323	U7930	1
U6035	U9676	1
U1531	U2150	1
U2700	U3198	1
U234	U3407	1
U6841	U8387	1
U1001	U6860	1
U3407	U6717	1
U6533	U10013	1
U4146	U4839	1
U1665	U4374	1
U615	U3354	1
U6332	U6660	1
U901	U8471	1
U7132	U7590	1
U1413	U6030	1
U8859	U9085	1
U6317	U6673	1
U457	U9526	1
U3561	U5195	1
U1822	U6917	1
U645	U3579	1
U372	U8196	1
U288	U8979	1
U210	U3407	1
U1172	U3262	1
U4278	U4374	1
U5819	U6566	1
U4219	U5855	1
U5705	U7402	1
U6175	U6430	1
U8377	U8817	1
U1868	U9919	1
U233	U5634	1
U4971	U5152	1
U2196	U4669	1
U3385	U7569	1
U2340	U3000	1
U6546	U8967	1
U1042	U3425	1
U943	U3741	1
U3611	U9815	1
U739	U3509	1
U136	U3198	1
U2358	U3575	1
U858	U1241	1
U3119	U3708	1
U2383	U9188	1
U6015	U9050	1
U5625	U6080	1
U4641	U6243	1
U9525	U10303	1
U2832	U10250	1
U831	U1647	1
U2304	U5546	1
U9794	U10085	1
U3407	U9638	1
U1822	U2336	1
U5152	U6542	1
U6113	U7641	1
U4022	U8471	1
U3822	U5377	1
U1232	U3339	1
U2333	U4984	1
U8753	U9387	1
U4712	U6058	1
U5685	U6459	1
U6463	U6873	1
U4242	U9718	1
U4667	U4766	1
U7989	U8081	1
U2638	U4521	1
U694	U7121	1
U1217	U7468	1
U4839	U6168	1
U6536	U7233	1
U210	U1142	1
U3669	U3801	1
U7305	U7407	1
U2625	U7196	1
U4708	U8092	1
U6187	U6816	1
U6122	U7245	1
U6141	U6408	1
U6566	U8118	1
U687	U9695	1
U3184	U4997	1
U6858	U7989	1
U2129	U4652	1
U8868	U9755	1
U2100	U8433	1
U1160	U6035	1
U2597	U3632	1
U3811	U4660	1
U7098	U9007	1
U1775	U2235	1
U3565	U4652	1
U7718	U9546	1
U3606	U3763	1
U1877	U8736	1
U6531	U9937	1
U7196	U8270	1
U2555	U2786	1
U6468	U10053	1
U1811	U2404	1
U773	U1398	1
U7663	U8636	1
U6796	U9919	1
U2952	U7373	1
U3764	U4467	1
U341	U1890	1
U233	U4431	1
U911	U9541	1
U1283	U2743	1
U683	U3702	1
U4507	U5556	1
U7720	U8145	1
U3224	U3856	1
U2369	U6618	1
U6081	U8234	1
U3177	U3764	1
U7806	U8380	1
U7700	U8768	1
U2983	U3540	1
U2146	U3263	1
U4708	U9972	1
U7504	U7927	1
U9255	U9962	1
U237	U5450	1
U8259	U9607	1
U4820	U6199	1
U2953	U4472	1
U2803	U2862	1
